"window_s","task","dataset_id","feature","feature_group","auc","oriented_auc","both_class_subjects","subject_fixed_beta","subject_fixed_p","subject_fixed_fdr"
5,"pain_high_4_plus","painmonit","emg__shape__median_crossings","shape",0.402586511299435,0.597413488700565,20,-0.53429768381443,0.0167425187641117,0.0898410351262959
5,"pain_high_4_plus","painmonit","emg__shape__longest_above_median_frac","shape",0.551553672316384,0.551553672316384,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__longest_below_median_frac","shape",0.552127471751412,0.552127471751412,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__autocorr_025s","shape",0.571415960451977,0.571415960451977,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__autocorr_05s","shape",0.428937146892655,0.571062853107345,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__autocorr_1s","shape",0.478901836158192,0.521098163841808,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__autocorr_2s","shape",0.503089689265537,0.503089689265537,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__dominant_frequency","shape",0.443988347457627,0.556011652542373,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__spectral_centroid","shape",0.425582627118644,0.574417372881356,20,-0.506846380352072,0.0269523105378888,0.0898410351262959
5,"pain_high_4_plus","painmonit","emg__shape__spectral_entropy","shape",0.463718220338983,0.536281779661017,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__mid_band_power","shape",0.499117231638418,0.500882768361582,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__high_band_power","shape",0.500882768361582,0.500882768361582,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__wavelet_energy_0","shape",0.515183615819209,0.515183615819209,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__wavelet_energy_1","shape",0.509004237288136,0.509004237288136,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shape__wavelet_energy_2","shape",0.463718220338983,0.536281779661017,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__median","shuffle",0.422890183615819,0.577109816384181,20,-0.85622237766104,0.0456547043167007,0.107422833686355
5,"pain_high_4_plus","painmonit","emg__shuffle__mad","shuffle",0.615377824858757,0.615377824858757,20,1.74002047066149,0.0622065845866661,0.118488732546031
5,"pain_high_4_plus","painmonit","emg__shuffle__q10","shuffle",0.33933615819209,0.66066384180791,20,-2.60061514545459,0.024597466513943,0.0898410351262959
5,"pain_high_4_plus","painmonit","emg__shuffle__q25","shuffle",0.43944209039548,0.56055790960452,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__q75","shuffle",0.53319209039548,0.53319209039548,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__q90","shuffle",0.604078389830508,0.604078389830508,20,1.1306307656313,0.142117131084969,0.203024472978527
5,"pain_high_4_plus","painmonit","emg__shuffle__iqr","shuffle",0.578125,0.578125,20,0.61690939859224,0.355576026518863,0.395084473909848
5,"pain_high_4_plus","painmonit","emg__shuffle__skew","shuffle",0.506973870056497,0.506973870056497,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__kurtosis","shuffle",0.553760593220339,0.553760593220339,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__rms_z","shuffle",0.564353813559322,0.564353813559322,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__late_minus_early_z","shuffle",0.501412429378531,0.501412429378531,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__last_minus_first_z","shuffle",0.491878531073446,0.508121468926554,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__max_time_fraction","shuffle",0.47510593220339,0.52489406779661,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__min_time_fraction","shuffle",0.437279307909605,0.562720692090396,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__mean_abs_diff_z","shuffle",0.516949152542373,0.516949152542373,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__std_diff_z","shuffle",0.533103813559322,0.533103813559322,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__max_abs_diff_z","shuffle",0.567266949152542,0.567266949152542,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__second_diff_energy","shuffle",0.519244350282486,0.519244350282486,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__median_crossings","shuffle",0.445533192090395,0.554466807909604,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__longest_above_median_frac","shuffle",0.551597810734463,0.551597810734463,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__longest_below_median_frac","shuffle",0.461378884180791,0.538621115819209,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__autocorr_025s","shuffle",0.565060028248588,0.565060028248588,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__autocorr_05s","shuffle",0.487552966101695,0.512447033898305,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__autocorr_1s","shuffle",0.484463276836158,0.515536723163842,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__autocorr_2s","shuffle",0.528689971751412,0.528689971751412,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__dominant_frequency","shuffle",0.41551906779661,0.58448093220339,20,-0.389097148080641,0.0854359292190058,0.14239321536501
5,"pain_high_4_plus","painmonit","emg__shuffle__spectral_centroid","shuffle",0.428054378531073,0.571945621468927,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__spectral_entropy","shuffle",0.469103107344633,0.530896892655367,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__mid_band_power","shuffle",0.545727401129944,0.545727401129944,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__high_band_power","shuffle",0.454272598870056,0.545727401129944,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__wavelet_energy_0","shuffle",0.491260593220339,0.508739406779661,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__wavelet_energy_1","shuffle",0.497969632768362,0.502030367231638,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__shuffle__wavelet_energy_2","shuffle",0.506620762711864,0.506620762711864,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__median","reverse",0.422890183615819,0.577109816384181,20,-0.85622237766104,0.0456547043167007,0.107422833686355
5,"pain_high_4_plus","painmonit","emg__reverse__mad","reverse",0.615377824858757,0.615377824858757,20,1.74002047066149,0.0622065845866661,0.118488732546031
5,"pain_high_4_plus","painmonit","emg__reverse__q10","reverse",0.33933615819209,0.66066384180791,20,-2.60061514545459,0.024597466513943,0.0898410351262959
5,"pain_high_4_plus","painmonit","emg__reverse__q25","reverse",0.43944209039548,0.56055790960452,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__q75","reverse",0.53319209039548,0.53319209039548,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__q90","reverse",0.604078389830508,0.604078389830508,20,1.1306307656313,0.142117131084969,0.203024472978527
5,"pain_high_4_plus","painmonit","emg__reverse__iqr","reverse",0.578125,0.578125,20,0.61690939859224,0.355576026518863,0.395084473909848
5,"pain_high_4_plus","painmonit","emg__reverse__skew","reverse",0.506973870056497,0.506973870056497,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__kurtosis","reverse",0.553760593220339,0.553760593220339,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__rms_z","reverse",0.564353813559322,0.564353813559322,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__late_minus_early_z","reverse",0.544756355932203,0.544756355932203,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__last_minus_first_z","reverse",0.490995762711864,0.509004237288136,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__max_time_fraction","reverse",0.485787429378531,0.514212570621469,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__min_time_fraction","reverse",0.473472810734463,0.526527189265537,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__mean_abs_diff_z","reverse",0.524099576271186,0.524099576271186,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__std_diff_z","reverse",0.544756355932203,0.544756355932203,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__max_abs_diff_z","reverse",0.580949858757062,0.580949858757062,20,0.250684902101855,0.508868545924826,0.535651100973501
5,"pain_high_4_plus","painmonit","emg__reverse__second_diff_energy","reverse",0.521539548022599,0.521539548022599,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__median_crossings","reverse",0.402586511299435,0.597413488700565,20,-0.53429768381443,0.0167425187641117,0.0898410351262959
5,"pain_high_4_plus","painmonit","emg__reverse__longest_above_median_frac","reverse",0.551553672316384,0.551553672316384,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__longest_below_median_frac","reverse",0.552127471751412,0.552127471751412,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__autocorr_025s","reverse",0.571415960451977,0.571415960451977,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__autocorr_05s","reverse",0.428937146892655,0.571062853107345,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__autocorr_1s","reverse",0.478901836158192,0.521098163841808,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__autocorr_2s","reverse",0.503089689265537,0.503089689265537,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__dominant_frequency","reverse",0.443988347457627,0.556011652542373,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__spectral_centroid","reverse",0.425582627118644,0.574417372881356,20,-0.506846380352074,0.0269523105378881,0.0898410351262959
5,"pain_high_4_plus","painmonit","emg__reverse__spectral_entropy","reverse",0.463718220338983,0.536281779661017,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__mid_band_power","reverse",0.499117231638418,0.500882768361582,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__high_band_power","reverse",0.500882768361582,0.500882768361582,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__wavelet_energy_0","reverse",0.495056497175141,0.504943502824859,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__wavelet_energy_1","reverse",0.568944209039548,0.568944209039548,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","emg__reverse__wavelet_energy_2","reverse",0.440854519774011,0.559145480225989,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__base__mean","base",0.543432203389831,0.543432203389831,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__base__std","base",0.533015536723164,0.533015536723164,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__base__min","base",0.530102401129944,0.530102401129944,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__base__max","base",0.553672316384181,0.553672316384181,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__base__last","base",0.540783898305085,0.540783898305085,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__median","shape",0.542108050847458,0.542108050847458,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__mad","shape",0.565457274011299,0.565457274011299,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__q10","shape",0.534251412429379,0.534251412429379,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__q25","shape",0.536811440677966,0.536811440677966,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__q75","shape",0.548155014124294,0.548155014124294,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__q90","shape",0.551995056497175,0.551995056497175,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__iqr","shape",0.570003531073446,0.570003531073446,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__skew","shape",0.536193502824859,0.536193502824859,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__kurtosis","shape",0.48093220338983,0.51906779661017,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__rms_z","shape",0.490201271186441,0.509798728813559,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__late_minus_early_z","shape",0.475812146892655,0.524187853107345,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__last_minus_first_z","shape",0.51853813559322,0.51853813559322,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__max_time_fraction","shape",0.513109110169492,0.513109110169492,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__min_time_fraction","shape",0.512447033898305,0.512447033898305,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__mean_abs_diff_z","shape",0.45753884180791,0.54246115819209,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__std_diff_z","shape",0.471927966101695,0.528072033898305,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__max_abs_diff_z","shape",0.476165254237288,0.523834745762712,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__second_diff_energy","shape",0.458774717514124,0.541225282485876,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__median_crossings","shape",0.539812853107345,0.539812853107345,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__longest_above_median_frac","shape",0.488568149717514,0.511431850282486,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__longest_below_median_frac","shape",0.452771892655367,0.547228107344633,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__autocorr_025s","shape",0.519244350282486,0.519244350282486,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__autocorr_05s","shape",0.539989406779661,0.539989406779661,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__autocorr_1s","shape",0.524364406779661,0.524364406779661,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__autocorr_2s","shape",0.506709039548023,0.506709039548023,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__dominant_frequency","shape",0.527674788135593,0.527674788135593,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__spectral_centroid","shape",0.504060734463277,0.504060734463277,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__spectral_entropy","shape",0.450653248587571,0.549346751412429,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__mid_band_power","shape",0.492408192090395,0.507591807909604,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__high_band_power","shape",0.507591807909605,0.507591807909605,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__wavelet_energy_0","shape",0.52198093220339,0.52198093220339,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__wavelet_energy_1","shape",0.481726694915254,0.518273305084746,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shape__wavelet_energy_2","shape",0.473252118644068,0.526747881355932,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__median","shuffle",0.542108050847458,0.542108050847458,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__mad","shuffle",0.565457274011299,0.565457274011299,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__q10","shuffle",0.534251412429379,0.534251412429379,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__q25","shuffle",0.536811440677966,0.536811440677966,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__q75","shuffle",0.548155014124294,0.548155014124294,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__q90","shuffle",0.551995056497175,0.551995056497175,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__iqr","shuffle",0.570003531073446,0.570003531073446,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__skew","shuffle",0.536193502824859,0.536193502824859,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__kurtosis","shuffle",0.48093220338983,0.51906779661017,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__rms_z","shuffle",0.490201271186441,0.509798728813559,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__late_minus_early_z","shuffle",0.502560028248588,0.502560028248588,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__last_minus_first_z","shuffle",0.51853813559322,0.51853813559322,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__max_time_fraction","shuffle",0.494835805084746,0.505164194915254,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__min_time_fraction","shuffle",0.453654661016949,0.546345338983051,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__mean_abs_diff_z","shuffle",0.471486581920904,0.528513418079096,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__std_diff_z","shuffle",0.482962570621469,0.517037429378531,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__max_abs_diff_z","shuffle",0.48781779661017,0.51218220338983,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__second_diff_energy","shuffle",0.486052259887006,0.513947740112994,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__median_crossings","shuffle",0.449770480225989,0.550229519774011,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__longest_above_median_frac","shuffle",0.505561440677966,0.505561440677966,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__longest_below_median_frac","shuffle",0.55517302259887,0.55517302259887,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__autocorr_025s","shuffle",0.525335451977401,0.525335451977401,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__autocorr_05s","shuffle",0.501235875706215,0.501235875706215,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__autocorr_1s","shuffle",0.518802966101695,0.518802966101695,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__autocorr_2s","shuffle",0.440324858757062,0.559675141242938,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__dominant_frequency","shuffle",0.498455155367232,0.501544844632768,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__spectral_centroid","shuffle",0.483227401129944,0.516772598870056,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__spectral_entropy","shuffle",0.537341101694915,0.537341101694915,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__mid_band_power","shuffle",0.480755649717514,0.519244350282486,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__high_band_power","shuffle",0.519244350282486,0.519244350282486,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__wavelet_energy_0","shuffle",0.543079096045198,0.543079096045198,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__wavelet_energy_1","shuffle",0.456126412429379,0.543873587570622,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__shuffle__wavelet_energy_2","shuffle",0.500882768361582,0.500882768361582,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__median","reverse",0.542108050847458,0.542108050847458,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__mad","reverse",0.565457274011299,0.565457274011299,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__q10","reverse",0.534251412429379,0.534251412429379,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__q25","reverse",0.536811440677966,0.536811440677966,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__q75","reverse",0.548155014124294,0.548155014124294,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__q90","reverse",0.551995056497175,0.551995056497175,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__iqr","reverse",0.570003531073446,0.570003531073446,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__skew","reverse",0.536193502824859,0.536193502824859,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__kurtosis","reverse",0.48093220338983,0.51906779661017,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__rms_z","reverse",0.490201271186441,0.509798728813559,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__late_minus_early_z","reverse",0.51121115819209,0.51121115819209,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__last_minus_first_z","reverse",0.48146186440678,0.51853813559322,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__max_time_fraction","reverse",0.482477048022599,0.517522951977401,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__min_time_fraction","reverse",0.487552966101695,0.512447033898305,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__mean_abs_diff_z","reverse",0.45753884180791,0.54246115819209,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__std_diff_z","reverse",0.471927966101695,0.528072033898305,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__max_abs_diff_z","reverse",0.476165254237288,0.523834745762712,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__second_diff_energy","reverse",0.458774717514124,0.541225282485876,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__median_crossings","reverse",0.539812853107345,0.539812853107345,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__longest_above_median_frac","reverse",0.488568149717514,0.511431850282486,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__longest_below_median_frac","reverse",0.452771892655367,0.547228107344633,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__autocorr_025s","reverse",0.519244350282486,0.519244350282486,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__autocorr_05s","reverse",0.539989406779661,0.539989406779661,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__autocorr_1s","reverse",0.524364406779661,0.524364406779661,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__autocorr_2s","reverse",0.506709039548023,0.506709039548023,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__dominant_frequency","reverse",0.527674788135593,0.527674788135593,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__spectral_centroid","reverse",0.504060734463277,0.504060734463277,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__spectral_entropy","reverse",0.450653248587571,0.549346751412429,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__mid_band_power","reverse",0.492408192090395,0.507591807909604,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__high_band_power","reverse",0.507591807909605,0.507591807909605,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__wavelet_energy_0","reverse",0.541931497175141,0.541931497175141,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__wavelet_energy_1","reverse",0.458156779661017,0.541843220338983,20,NA,NA,NA
5,"pain_high_4_plus","painmonit","grip__reverse__wavelet_energy_2","reverse",0.456920903954802,0.543079096045198,20,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__quality__valid_count","quality",0.458503719281848,0.541496280718152,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__base__mean","base",0.46364450675702,0.53635549324298,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__base__std","base",0.482766678350275,0.517233321649725,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__base__min","base",0.521322584414067,0.521322584414067,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__base__max","base",0.502881956614869,0.502881956614869,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__base__last","base",0.429372590255871,0.570627409744129,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__median","shape",0.425633835728473,0.574366164271527,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__mad","shape",0.468123223117966,0.531876776882034,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__q10","shape",0.516395996417027,0.516395996417027,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__q25","shape",0.569205904116524,0.569205904116524,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__q75","shape",0.466506990692059,0.533493009307941,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__q90","shape",0.497507496981735,0.502492503018265,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__iqr","shape",0.455018109592242,0.544981890407758,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__skew","shape",0.535459749970791,0.535459749970791,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__kurtosis","shape",0.522023600887954,0.522023600887954,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__rms_z","shape",0.548973789772949,0.548973789772949,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__late_minus_early_z","shape",0.448689488647428,0.551310511352572,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__last_minus_first_z","shape",0.459010008957433,0.540989991042567,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__max_time_fraction","shape",0.589710635977723,0.589710635977723,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__min_time_fraction","shape",0.531136815048487,0.531136815048487,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__mean_abs_diff_z","shape",0.543677220859135,0.543677220859135,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__std_diff_z","shape",0.554737703002687,0.554737703002687,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__max_abs_diff_z","shape",0.518752190676481,0.518752190676481,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__second_diff_energy","shape",0.566226584102504,0.566226584102504,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__median_crossings","shape",0.462534564006699,0.537465435993301,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__longest_above_median_frac","shape",0.532188339759318,0.532188339759318,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__longest_below_median_frac","shape",0.594423024496631,0.594423024496631,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__autocorr_025s","shape",0.497799587179188,0.502200412820812,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__autocorr_05s","shape",0.551310511352572,0.551310511352572,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__autocorr_1s","shape",0.498150095416131,0.501849904583869,33,NA,NA,NA
5,"pain_high_4_plus","painmonit_pmed","bvp__shape__autocorr_2s","shape",0.507224364217004,0.507224364217004,33,NA,NA,NA
